docID,"life and style","television & radio","life and style",environment,"life and style","television & radio",technology,music,"life and style",environment,film,"life and style",music,environment,"life and style",music,"television & radio","television & radio",music,"life and style",film,music,film,"television & radio","life and style","life and style",environment,film,"television & radio",film,music,film,environment,film,"life and style",film,film,film,music,"television & radio",technology,"life and style","life and style",technology,music,"television & radio",environment,music,"life and style",music,"life and style","life and style","television & radio",technology,environment,"life and style","television & radio","life and style",music,technology,environment,film,environment,environment,music,"life and style","life and style",technology,"life and style",environment,"television & radio",technology,music,environment,technology,environment,technology,"life and style",music,environment,technology,environment,environment,film,"life and style",technology,film,film
film,0.031195621535408,0.024695523835686,0.019364597218297,0.0094728827606217,0.025285519933521,0.04938652203198,0.029183415884996,0.019740279081117,0.037930795685829,0.010714807836519,0.14120406647604,0.029520362380291,0.034065872837403,0.018073606385166,0.02518281648536,0.016827156134681,0.039597288608372,0.025275437065686,0.022872338828947,0.027337486127418,0.045945635891374,0.036650383358346,0.044647862626975,0.035425208676113,0.044293923617607,0.032331563867638,0.022744142261665,0.044357532407868,0.023184693723076,1,0.02143883062811,0.076733408168705,0.02407532227347,0.018150506531965,0.029119532094684,0.037575053392665,0.072533612201559,0.098765377327778,0.0095426668111074,0.033025588445579,0.029430233408861,0.015053996221674,0.015604728862038,0.018134361129706,0.034069328398724,0.030508648811909,0.038443824698927,0.018073668795398,0.020214778363634,0.025037139659236,0.027846563280367,0.036718505441325,0.037854056868603,0.030903921009981,0.0070033634464458,0.040637192364123,0.015149756284275,0.03881209871627,0.029878832705147,0.035465913957713,0.011482486230048,0.11770910372159,0.016610755858543,0.029031384755447,0.026249318504158,0.018687541567618,0.0063415048967088,0.01759615692907,0.020891281228877,0.038186652741904,0.056875786487893,0.055652947323816,0.019426725304554,0.0098935812656316,0.046937783093601,0.017476367020221,0.018266632751604,0.049008645243422,0.036650383358346,0.014254221016479,0.020414499488361,0.030800573859138,0.017566803786644,0.036191774998086,0.023893132747067,0.052792116469624,0.021051444961675,0.039870578247001
music,0.014561278242334,0.029267253818237,0.021985778534809,0.031651565388928,0.028952138777154,0.049665439581434,0.030692327810268,0.050481397276959,0.02106705848941,0.018706086589795,0.075384449624563,0.03047845353241,0.046933503034544,0.013634797413644,0.014865171876812,0.02938212330296,0.040679206640762,0.018891463963726,0.012838376720022,0.017715826235122,0.024199170245138,0.038712043289259,0.017949179187183,0.043824072731284,0.039672492745836,0.038791756102639,0.004710931030539,0.023206330387582,0.016160564680024,0.02143883062811,1,0.040749597139754,0.016957690109806,0.035960337232794,0.024383607674797,0.0075731991314229,0.038006748112142,0.042202260119857,0.026861371640376,0.019756813341979,0.022989634155066,0.025829445461616,0.018441803641603,0.0034828675745699,0.046938263857745,0.016021326480156,0.011004880515219,0.022091234992867,0.02124968084023,0.05911712523435,0.015240122802201,0.050765753745188,0.038145871563942,0.01501521639711,0.0057935062319456,0.022613114143366,0.011650194284823,0.037239822944178,0.029404364718207,0.019490176650118,0.012032866800858,0.039419690034488,0.012431576538189,0.031182649840589,0.039139610802209,0.0092921182613715,0.010555550654014,0.02101463639634,0.010457174990951,0.010931262796871,0.037719516059296,0.019920858753657,0.047402978128337,0.011133870895922,0.047476632998177,0.027592232643235,0.008628223940153,0.0218269102923,0.038712043289259,0.021489464384081,0.014456247767912,0.022555309036624,0.0091834752627694,0.023828314230963,0.01390323449702,0.017883978676527,0.0092983907430547,0.033365995338131
film,0.021937109937177,0.042860347803874,0.021416432253202,0.014452591987387,0.017851027496234,0.045081719001305,0.031776843153646,0.019221634418894,0.018129745388018,0.0087787684578952,0.10556669701462,0.022058241456087,0.035908038773947,0.017113884498279,0.016672286794425,0.01219917623173,0.074260304333931,0.039045918105113,0.011909002625796,0.024975835338858,0.04436706123078,0.033263622489506,0.035063364172936,0.061966607648581,0.048931414665369,0.045235318332446,0.010714504588042,0.055672497640566,0.020602493001904,0.076733408168705,0.040749597139754,1,0.011582232393851,0.044677572517666,0.023293159029054,0.012015455466229,0.041469278577559,0.083997754460186,0.012703959335071,0.022896021985235,0.028836146622976,0.018371383200274,0.021139854706693,0.0070554964313939,0.035911681200211,0.019792811554387,0.020070788892394,0.015959468688894,0.019353500173756,0.025698457345455,0.016505295580009,0.04898580552699,0.04397821956254,0.016886337058989,0.013901053867209,0.035895210331998,0.01171618082272,0.01579967043354,0.021297328060336,0.027355112667185,0.016484774644858,0.062541298484341,0.017796510939435,0.033827630729203,0.047554540638179,0.016840214376323,0.0039033807880225,0.022921310178305,0.029477464649573,0.01993652431027,0.065384834191762,0.032343801001396,0.01920387029849,0.0099685567313843,0.040642775987378,0.013705280763663,0.02147376559289,0.046227244522407,0.033263622489506,0.0060303076550097,0.020332930280355,0.01777355418146,0.018575809293521,0.041754434032489,0.016669652759356,0.024404479416855,0.046373164688198,0.046338402405965
environment,0.018016402149986,0.010598555139815,0.016641674125002,0.017908452063259,0.0099573096656892,0.023728191750282,0.014074253333967,0.0080745912721892,0.0097398208238268,0.022085707786147,0.021415723582828,0.012091840721952,0.0097218660855193,0.030258011578391,0.0092787968467147,0.0033797623218385,0.014180830444698,0.0085106128748238,0.0010757437155991,0.027621376236426,0.0070442481509057,0.012355265660572,0.0028500844338941,0.010350039647687,0.0080635731839126,0.012832363664444,0.064168088866787,0.0096231299487022,0.012943740917398,0.02407532227347,0.016957690109806,0.011582232393851,1,0.016242068388088,0.023459459833186,0.012929959440297,0.013526583289583,0.027118997736491,0.0083017040642085,0.011475288279268,0.03254670815568,0.006128703222916,0.0045203567928043,0.0014035515905362,0.0097228522485504,0.0012403912172156,0.020284855231778,0.010404055899999,0.016020334809089,0.010390281329959,0.012913497937153,0.012161836438199,0.0059290336506012,0.019444808283391,0.0074432182643415,0.0075951806450782,0.0075375940460643,0.01722877863229,0.011388729401037,0.0043233460802093,0.0055982031270903,0.03186886480476,0.0087466684497424,0.10668959273628,0.014987988162769,0.010333490370934,0.0039524260684099,0.016271566831683,0.0057035579065712,0.020149158641786,0.017580085307704,0.019476106863414,0.010880685823843,0.041276967253786,0.015867350195093,0.053374026577213,0.01054051849173,0.01128405655241,0.012355265660572,0.031828653988105,0.018010423702912,0.021051777355215,0.03704414272761,0.0077139109589842,0.0049739816005087,0.011093471357426,0.0031420095416509,0.013877946999427
film,0.010840034974803,0.03786407513566,0.0075795361528604,0.0016277936142602,0.0082708399926093,0.014318511500145,0.0052678665858784,0.0067434419627624,0.0071447494604848,0.0080659999224937,0.10660645820797,0.0093568423418594,0.033143047042864,0.0055408820494574,0.012238734431893,0.023461846279614,0.042666254589933,0.018839923189935,0.0041180860489461,0.0059985370174896,0.056114373036585,0.015254225058149,0.043511123419786,0.030871755035843,0.04454951884743,0.012163147008039,0.012602017421789,0.046263905244921,0.0087388101976176,0.018150506531965,0.035960337232794,0.044677572517666,0.016242068388088,1,0.01970390700088,0.1145227681234,0.028628153414171,0.051545945145297,0.0043010061256866,0.025906226590968,0.010590276344011,0.0078251443310276,0.015336836880966,0.001509573422117,0.033146408994926,0.0059779032169786,0.012825912219769,0.0058749033410664,0.0025119540039162,0.023929567864159,0.0050012809441125,0.010946143991014,0.014930230371975,0.0053275060557559,0.0036837762808703,0.0057993593857001,0.0031778546139581,0.024149592611009,0.038408144478612,0.0077699290440429,0.028548404734965,0.058099350808572,0.005546029957178,0.019525599543872,0.0095662774979976,0.0028976726227907,0,0.00080527482878148,0.0085166310804703,0.012740112615489,0.039452583345503,0.0041067263102364,0.016738747056172,0.013825290117727,0.032479676105314,0.012291278325692,0.0064210909654306,0.012080138493305,0.015254225058149,0.0053087110187437,0.0034057508449309,0.019441941431348,0.0087143096025897,0.02545117776504,0.0075842905174847,0.01202861067286,0.012507279420752,0.041402406158413
"life and style",0.02678909485083,0.063862990124702,0.036049185631401,0.01443918636343,0.025649228447938,0.019758508375209,0.014719247690907,0.025660161858502,0.030611220791334,0.008525954302539,0.043570023859132,0.024191053116824,0.017651779586324,0.015189953536955,0.01165227301519,0.0027150354353621,0.028101205034002,0.016953796649923,0.0018604251701345,0.022139369453898,0.0512256187169,0.023875793191025,0.017540191422849,0.013236634241037,0.015799536113692,0.0095606658392815,0.028854913559141,0.0051868684739792,0.022992739384314,0.029119532094684,0.024383607674797,0.023293159029054,0.023459459833186,0.01970390700088,1,0.022103197759921,0.019395606283636,0.040332193551068,0.019012305929715,0.020349462614191,0.025599076769542,0.0071831108943291,0.019445840784359,0.0017231570170193,0.017653570140968,0.01521779240643,0.01878348592465,0.020970800388219,0.026391615354188,0.025297971429495,0.017755015427774,0.023683665174443,0.018301809787108,0.018190399470447,0.0058804591280189,0.024504103081489,0.010576910227574,0.014019061698389,0.021918381881332,0.0098278862019027,0.022376321924835,0.042340959138727,0.025319917455107,0.047027873825594,0.017727896516838,0.0103544190824,0.0041353842622612,0.028120144707128,0.010165518569793,0.018657832822421,0.032506966897013,0.01485547663992,0.021523348828345,0.021865332970669,0.023416615644831,0.031310115120939,0.052613083094329,0.03408684254185,0.023875793191025,0.01211124955607,0.018864418770209,0.022948212014662,0.010762522134636,0.022613163230753,0.025185967017853,0.019855639184552,0.011979466581754,0.028476237637818
film,0.0035687637791285,0.017212955532845,0.011240243346227,0.0051883205169063,0.0041968653419545,0.010657118568247,0.0079811742646344,0.0041907035859915,0.0070036174791486,0.015067428739663,0.033808236690107,0.0065512544845735,0.0065964350545239,0,0.0054423600154219,0.0040876340806913,0.020216752864904,0.0090570650137632,0,0.0036698144438014,0.047379354432672,0.0078019106367024,0.0090227736848689,0.016207360148648,0.0087141192730895,0.0046604995988386,0.0032500252196857,0.004859733753463,0.016806792320092,0.037575053392665,0.0075731991314229,0.012015455466229,0.012929959440297,0.1145227681234,0.022103197759921,1,0.014084950508321,0.024724459985415,0.0012094743165213,0.010050944678349,0.012313000964927,0.0057632121463612,0.0094033871530725,0.00080068221955037,0.0065971041812462,0.015385282773569,0.0058781686496779,0.0023349287016886,0.0016854201638584,0.0082804353389032,0.0043122858308151,0.0067707884286746,0.0079279894933272,0.0061320044424746,0.0041102279383281,0.0087594196075575,0.0060143701686344,0.020549448278385,0.013666128437032,0.0035185838618249,0.0097710574908382,0.065621165005705,0.0026757335694056,0.010219616027678,0.0033224963779028,0.0034501971628697,0.0045713411423848,0.0036189936857997,0.012978139383968,0.0058388463359595,0.032721471339185,0.0028087178057215,0.0035128713359177,0.0049558934155231,0.014062082702153,0.0070074757494824,0.01124607376057,0.013162143145944,0.0078019106367024,0.0078314010462601,0.003063742856445,0.0050889318643203,0.0061607185174854,0.016493709663979,0.011176102141366,0.0046682594153028,0.0054146461600639,0.016744556328474
film,0.024675316897563,0.059978177391754,0.042804738075234,0.0056626890493095,0.015712557207619,0.026971422362895,0.020065633365773,0.03002340038079,0.025910382902366,0.008011492827945,0.090116331963987,0.02749239742816,0.042657135990088,0.012553694466488,0.029245987837372,0.017651830488476,0.030829191810319,0.027340014283746,0.011428326451421,0.047626480893533,0.04094295145346,0.033507895015449,0.038307038353467,0.022493835365218,0.052589707594461,0.023555407498782,0.014841774642204,0.02133997339221,0.02259879575326,0.072533612201559,0.038006748112142,0.041469278577559,0.013526583289583,0.028628153414171,0.019395606283636,0.014084950508321,1,0.057482121289862,0.016098786302371,0.023554388434708,0.017146651347556,0.020290863067415,0.023709933393577,0.0073492957117961,0.042524696142644,0.010553040860057,0.010657214296403,0.020767748166191,0.11072288698482,0.024240290862136,0.051401751187734,0.040395175050536,0.03495352528826,0.015487874077084,0.0086932550736003,0.052209411358346,0.016218444662359,0.089257503727345,0.020794996516843,0.021188564642495,0.023880868441605,0.026353802987034,0.021163258646331,0.024859833990041,0.022924981198609,0.015126203930169,0.0043477592820812,0.017947069989624,0.015144365786298,0.010585922309237,0.054744584515978,0.015803277396131,0.012693522845022,0.013081352335396,0.037549283787189,0.016895021228884,0.011284842731485,0.049573520410725,0.033507895015449,0.010418548048709,0.011415671131808,0.015270853612295,0.014540638095479,0.021384275796028,0.019256027511683,0.017190570464232,0.035151291613018,0.041556907643132
film,0.020136094336516,0.048742636766447,0.044138610047166,0.017455044980019,0.033748044851183,0.041136784952014,0.025619881111169,0.031215945108633,0.040016633925976,0.020403601497412,0.15603531585322,0.03930547870421,0.070004124923489,0.026445731000762,0.023267718236531,0.026363389243507,0.075457408920747,0.056069715033835,0.021109747747753,0.031797159861839,0.15431109943472,0.038569035475618,0.05870810834103,0.069179135630308,0.04855926270993,0.037909078193457,0.012853177195786,0.046213031475168,0.061403248188729,0.098765377327778,0.042202260119857,0.083997754460186,0.027118997736491,0.051545945145297,0.040332193551068,0.024724459985415,0.057482121289862,1,0.016114995592807,0.042385821092823,0.047659973273322,0.025813503954538,0.018390531963307,0.01803426385469,0.069815873738676,0.036688826062027,0.024460622125781,0.027467092100057,0.020497560385961,0.031161316320645,0.030183489971089,0.045494129984796,0.05308596996044,0.020403878348393,0.015556739146951,0.037541517169863,0.015513559886176,0.040116080668656,0.0300642241367,0.030219111572814,0.049417728972882,0.10849138835618,0.025545791760056,0.083170729140038,0.024661714770099,0.02072044011672,0.0087432880483104,0.030704327055002,0.022719787420888,0.024296991526814,0.090721943107555,0.033429178828103,0.028259447205231,0.020654198518183,0.048515257748198,0.019551764180336,0.025859484711646,0.062303426193479,0.038569035475618,0.021810218690724,0.049313547615605,0.037156978954796,0.020282382874709,0.081819038123476,0.020130458451709,0.048336604775649,0.042053313350444,0.059646831482779
music,0.013605340865057,0.012314550725222,0.0095054980582965,0.008543109594224,0.0092795391531979,0.01436288876734,0.0036242270062428,0.018441049751612,0.0097895645177814,0.0068458361909791,0.026040434724996,0.0050291081926826,0.03618377767348,0.0023941680487957,0.006006929098895,0.04531587035523,0.011480701011783,0.010200582505982,0.0036944716818225,0.0040098230609306,0.030907803880691,0.046239337674393,0.017496678752256,0.015465586719519,0.014955049094134,0.022772223958715,0.0049765311850681,0.01193891867482,0.0072534656401281,0.0095426668111074,0.026861371640376,0.012703959335071,0.0083017040642085,0.0043010061256866,0.019012305929715,0.0012094743165213,0.016098786302371,0.016114995592807,1,0.011749160914945,0.018247658562277,0.014705220032246,0.0092746099394868,0.0032398618700315,0.036187448070043,0.0037070710239452,0.013434401593252,0.010086805710854,0.010119461005604,0.021188532716186,0.00088827277019705,0.03692049913973,0.010052438439835,0.021935197154537,0.011519172310052,0.022519376380566,0.0051774010779575,0.010199435885367,0.04416024540817,0.0070451462180465,0.0035491281168525,0.015487912546642,0.010251866063967,0.017688487337873,0.0088569013155731,0.010643098020023,0.0029567070059718,0.0097143142011162,0.01791004008201,0.013344531467784,0.024819821836108,0.0050676889922494,0.019062500983655,0.010472857119477,0.015765746510739,0.0067684768231393,0.0033824164711474,0.021099665074049,0.046239337674393,0.022747601117205,0.017853910987854,0.0054821722357471,0.0039010566036486,0.012598146926289,0.013007900149274,0.0045495849176376,0.0083004167617698,0.022666531573737
"television & radio",0.036384758572349,0.049120755028019,0.017121194086996,0.011362281452704,0.034240352053566,0.032979355222292,0.01436217026562,0.030686843839398,0.023385129498286,0.024851333713122,0.10772681656337,0.032450074139842,0.037218264180383,0.088292386842049,0.018384042042629,0.013449994447856,0.041313618921583,0.023798364183388,0.0139066741972,0.013624562452255,0.024889524691039,0.032892468217056,0.021007801413845,0.036901230014605,0.030531978816493,0.043711400920129,0.010840140766712,0.0096436007554786,0.016045627371081,0.033025588445579,0.019756813341979,0.022896021985235,0.011475288279268,0.025906226590968,0.020349462614191,0.010050944678349,0.023554388434708,0.042385821092823,0.011749160914945,1,0.013695421609967,0.01768315638041,0.019948855959903,0.0068311739092202,0.037222039512803,0.019545058810936,0.010912386640809,0.018954538915381,0.031286599649088,0.014537589277221,0.0097472050348258,0.025544554775752,0.13672477067911,0.036690028323369,0.0096968458839603,0.028180397178086,0.01266395610832,0.025430836031875,0.025234494296783,0.016588873146432,0.028671082072859,0.026985136756341,0.030882279281986,0.026396477130738,0.034070698171673,0.018354483072215,0.0060812905680281,0.016536191045286,0.01482647758057,0.010839387665026,0.060111846211524,0.018336478332352,0.0154663325071,0.0043585004918859,0.034206527506069,0.041476317080184,0.015436037918045,0.029998591807682,0.032892468217056,0.010313399317676,0.017718002223578,0.025832984550529,0.0060042322580866,0.033550952721654,0.018796895223305,0.017234913878718,0.014255946716451,0.023199578418892
technology,0.01516877745971,0.011017834180705,0.016465649285569,0.021369755162169,0.028102397480981,0.017076452678564,0.26389199510418,0.0075649068884856,0.019458605557117,0.016351836507294,0.046499912334742,0.013119857743251,0.021016449304801,0.019577916121967,0.010715209779784,0.024207677918837,0.024400026262893,0.01169215976976,0.019184025313787,0.015515208809573,0.027264363455114,0.025373375137701,0.010230432279201,0.030384418822653,0.027099947664778,0.057362462397952,0.007877899053036,0.012588063975551,0.036819181094295,0.029430233408861,0.022989634155066,0.028836146622976,0.03254670815568,0.010590276344011,0.025599076769542,0.012313000964927,0.017146651347556,0.047659973273322,0.018247658562277,0.013695421609967,1,0.02523060685207,0.019982364100558,0.032384039572969,0.021018581163558,0.0071841206701191,0.024223209750406,0.018814443045542,0.016775810600938,0.019160633240747,0.010707822665713,0.032353535376546,0.018525238069079,0.026570240911108,0.0075785435227602,0.030270223599757,0.0061068569317657,0.053896966757414,0.016766379750513,0.01077662319349,0.016098471115222,0.030279738644304,0.007434491503105,0.026934537240025,0.027063425335481,0.0084877923510826,0.0058800564860029,0.053566259646666,0.016879205201194,0.024061167333824,0.029906535658941,0.039598140563737,0.010850366049612,0.025283834294501,0.039966102059096,0.042570383385142,0.029854750623573,0.01935624359259,0.025373375137701,0.023842993319478,0.0082286067574805,0.017669690628388,0.0123481523407,0.011897639850505,0.011837701820505,0.044297893224345,0.012443282996091,0.026682476147735
"life and style",0.019991386586609,0.014834688263075,0.013936097497987,0.0085622335497834,0.0073342775509754,0.019505971772124,0.012876863024412,0.020480490231664,0.017610535936969,0.0068649941004786,0.038705830041982,0.016097051666631,0.024986774559417,0.0073581308457077,0.01370702766355,0.011666277677648,0.032155966653807,0.0057826560676454,0.08096337274695,0.02539793092351,0.026608012892244,0.01547734278485,0.016351695553672,0.030478875074024,0.016594492910851,0.035175908152918,0.048976553388809,0.0058968188815557,0.010208455322114,0.015053996221674,0.025829445461616,0.018371383200274,0.006128703222916,0.0078251443310276,0.0071831108943291,0.0057632121463612,0.020290863067415,0.025813503954538,0.014705220032246,0.01768315638041,0.02523060685207,1,0.014096904058108,0.0031546326085766,0.024989309158549,0.066929642050829,0.0048042305631333,0.026207465783383,0.010913868333545,0.015726453507344,0.0065975315974903,0.032254497345757,0.011122653610985,0.0054910648862588,0.0076072084973073,0.022066123186388,0.095199850181755,0.021873626328102,0.0054633251283765,0.011926878942431,0.012809503943446,0.008371889126212,0.0035602773555797,0.034991265585754,0.010422997794278,0.011751710158043,0.0033662003320487,0.010108014707269,0.00560711686609,0.0047720924138834,0.024314651368211,0.021447420685343,0.010550985060457,0.0050988401016152,0.020075345430932,0.0079481002630096,0.034339202520768,0.017445922737464,0.01547734278485,0.004217289092489,0.0082326263374749,0.011509009238914,0.0026208915639863,0.017603641078434,0.015371818925736,0.0118005803129,0.011866434086515,0.014265181262891
"life and style",0.026813150453749,0.032566893690738,0.027528191620448,0.011990745064226,0.00940221004611,0.014932626110553,0.018885540902915,0.005867452198366,0.011111129804436,0.0091910207966554,0.02889592994593,0.01506410318975,0.018022936384419,0.0054807691710984,0.022632752195034,0.014233820418537,0.032321077950388,0.022212387618373,0.01791682397554,0.012327844044525,0.011777298005026,0.012117041468948,0.010144184726172,0.018406677928019,0.054964016095591,0.055870690417476,0.010735503985699,0.013933404319055,0.0074554375791808,0.015604728862038,0.018441803641603,0.021139854706693,0.0045203567928043,0.015336836880966,0.019445840784359,0.0094033871530725,0.023709933393577,0.018390531963307,0.0092746099394868,0.019948855959903,0.019982364100558,0.014096904058108,1,0.0031086411531941,0.018024764588327,0.0041310345509477,0.010494850045025,0.013340206239854,0.018360761638087,0.020189302197703,0.01130579634949,0.026102501443746,0.032539058000149,0.017183091059471,0.013033930363218,0.058790614103804,0.0095537275196285,0.021169557536969,0.0090930578053478,0.013348606918378,0.0092700639597868,0.0087217457729054,0.0099865248670697,0.017778525644898,0.02726493466943,0.01069409121093,0.00090902137914894,0.020135006073413,0.029673860331856,0.010424644201932,0.028689010319936,0.01125715479707,0.0066519848470946,0.0054912528846801,0.06340052202798,0.0081470500708741,0.0074536160100241,0.01925192443931,0.012117041468948,0.012011136952168,0.0063955035802086,0.01257597541674,0.0045871726980763,0.01540783174578,0.027310606341746,0.022202311257916,0.019474154342927,0.042864678821629
technology,0.0089214100164056,0.0042746576118987,0.0077170900769499,0.0022301287784688,0.0026482722459769,0.011101229540619,0.071288151193248,0.0042859472272927,0.0070174246097331,0.0028597806613704,0.0099488776764669,0.0048973326950446,0.0078155082178867,0.0075016228117406,0.020463609256223,0.0086155406949807,0.0070115202566928,0.0040636790560032,0.00072401503934608,0.013493860073475,0.0055163383045576,0.014379113167729,0.0080766058764086,0.0088715497145828,0.0060338034530095,0.012057426771573,0.004283788088441,0.0020907809759836,0.0023339409685826,0.018134361129706,0.0034828675745699,0.0070554964313939,0.0014035515905362,0.001509573422117,0.0017231570170193,0.00080068221955037,0.0073492957117961,0.01803426385469,0.0032398618700315,0.0068311739092202,0.032384039572969,0.0031546326085766,0.0031086411531941,1,0.0078163010044985,0.0031591669568226,0.011308920720241,0.0053898813145476,0.0056273600319581,0.0016461590196395,0.00451143808101,0.0010341004812445,0.0050005424633158,0.0085029441260315,0.0010987312034551,0.010961488019194,0.00063893734968972,0.0055475233863354,0.0029499597627097,0.0032829059124815,0.0051796551177481,0.0072301350261761,0.0081539604487776,0.0049079243243441,0.0027805266774726,0.011070158955985,0.0010666112861935,0.0052262010486462,0.0082801835812991,0.01123326910919,0.010210387483389,0.011108439348868,0.010351705775593,0.0017440398279564,0.011195037617781,0.0010096468007383,0.0040639208886835,0.025800251576143,0.014379113167729,0.0062259798194318,0.014074803426242,0.0031836628644806,0.0029456971852497,0.00123454940677,0.0092905485545197,0.058558637406814,0.0043135017983815,0.0048466180443196
music,0.025507274823659,0.027939643916353,0.025073528956464,0.0079431929662074,0.018617133643528,0.073108641695242,0.021143228254182,0.077315709156948,0.021867332678084,0.0096894869083701,0.083758197598258,0.0339273148781,0.99996619431651,0.015486381542598,0.016808631120222,0.035567917441879,0.042479716796032,0.025026608007548,0.027188154464842,0.016449943063955,0.041210393607928,0.1075286379473,0.017961268647718,0.034823484978027,0.034625358134274,0.031107014429225,0.013183040254332,0.0311859602875,0.082222283544054,0.034069328398724,0.046938263857745,0.035911681200211,0.0097228522485504,0.033146408994926,0.017653570140968,0.0065971041812462,0.042524696142644,0.069815873738676,0.036187448070043,0.037222039512803,0.021018581163558,0.024989309158549,0.018024764588327,0.0078163010044985,1,0.020216584735949,0.032858822629744,0.033604586862379,0.02617472151688,0.072056945887694,0.011996532521169,0.038467400714571,0.04929033813933,0.014816272183397,0.014980713503249,0.031875533751797,0.011829827644256,0.026108318208377,0.018702015054535,0.029133786864761,0.023534378886387,0.028815634059922,0.015759215286991,0.03015932687305,0.07142517143831,0.017947940939653,0.0096055805953813,0.020043543500214,0.017124125579534,0.032639011833411,0.045868701475705,0.014131491772196,0.07738324609784,0.014841146197129,0.031469289093302,0.015394260668536,0.0071722723198849,0.044441974167059,0.1075286379473,0.013300866062754,0.017671688294503,0.021831053809914,0.0077049384796625,0.024551283336103,0.022703502636727,0.020508264472344,0.034347806102297,0.037578069375867
"television & radio",0.091589920882527,0.0072023895629523,0.013678056232454,0.011930416491599,0.023984112883906,0.097547012363249,0.035638141960374,0.021190101759604,0.0073586416712089,0.0080459908653813,0.04995621340207,0.0067405398916808,0.020473382433222,0.012999958528341,0.0042144024047711,0.0065287911256705,0.042700759958013,0.03079806666347,0.043789085642457,0.0070557546884212,0.022035175481072,0.013254049367254,0.0063884300470716,0.04963364867997,0.016801003625691,0.059516310957391,0.0077024740336528,0.021028675858125,0.023787770383871,0.030508648811909,0.016021326480156,0.019792811554387,0.0012403912172156,0.0059779032169786,0.01521779240643,0.015385282773569,0.010553040860057,0.036688826062027,0.0037070710239452,0.019545058810936,0.0071841206701191,0.066929642050829,0.0041310345509477,0.0031591669568226,0.020216584735949,1,0.021221531533545,0.028654126867798,0.0021663496621945,0.026054019415178,0.003565601855596,0.027668427904078,0.072215153637236,0.022230629214794,0.0059604007317181,0.026971632409829,0.25466283256765,0.021902907848056,0.011619693256261,0.015752352243043,0.020666380878289,0.037310771382193,0.0010936668392621,0.080612100808788,0.0065834066393447,0.011022663080736,0.0016038198640169,0.0084150833159027,0.011726309427559,0.018270671901147,0.039332741740246,0.0021955215341569,0.012645291475456,0.0035437302494808,0.036841202057406,0.011371776067748,0.0022794171437795,0.012873781430409,0.013254049367254,0.0052306123779356,0.014400351397113,0.011551857237827,0.0052125615789397,0.0086581034857228,0.018845082045061,0.011788589964662,0.010052111011318,0.019327812393734
environment,0.024747944104665,0.0080775511967068,0.031474584141859,0.042223907330043,0.0092990304286753,0.028278680751687,0.016872169986258,0.019944287146698,0.0089057609289612,0.0073032716397448,0.031271161089748,0.015815224197521,0.033025197749127,0.028710684895678,0.03130894963065,0.0092049055497695,0.021379582436785,0.013948896659217,0.003100512495089,0.027662265635204,0.014215922868426,0.036106390409857,0.0094129025974059,0.017025401730294,0.013471459147341,0.013166016437696,0.010506719457395,0.0080279446574521,0.021317899296004,0.038443824698927,0.011004880515219,0.020070788892394,0.020284855231778,0.012825912219769,0.01878348592465,0.0058781686496779,0.010657214296403,0.024460622125781,0.013434401593252,0.010912386640809,0.024223209750406,0.0048042305631333,0.010494850045025,0.011308920720241,0.032858822629744,0.021221531533545,1,0.011739772428927,0.01084370621622,0.027853541175821,0.0053203753587881,0.013139787420613,0.016548521882072,0.024659313059757,0.011546064730754,0.039131082288932,0.009320174986361,0.02018153624058,0.020114761565473,0.016706451420665,0.0081082890864491,0.0088359100841449,0.013203800933572,0.043480966507916,0.022528770657193,0.0087428094627497,0.0026673753949908,0.032619771495307,0.017667088385621,0.98668193653722,0.018362309001243,0.0295371771707,0.027106091945038,0.038870517329105,0.028256163740478,0.042991433188088,0.016539534406334,0.048171008835379,0.036106390409857,0.017510883632977,0.0170816843796,0.06038489369679,0.010662461369548,0.0080955694316476,0.017784633349061,0.029648873759132,0.0074626902568401,0.01261216151005
music,0.010804537029635,0.015208838889897,0.013941868777079,0.014143322898049,0.014199365357248,0.027669348135615,0.013045999153501,0.020602815075545,0.014799878560273,0.0044372974328176,0.045525032457167,0.019044485260503,0.033601178438555,0.0081499103042944,0.012264884350242,0.01162957314394,0.026959447460071,0.012263159399822,0.028161448299464,0.02009764037858,0.017803294980366,0.032766367739325,0.0087943695122887,0.021251577107653,0.016154324721409,0.037732205505574,0.011441573404933,0.010993901704586,0.013612099604125,0.018073668795398,0.022091234992867,0.015959468688894,0.010404055899999,0.0058749033410664,0.020970800388219,0.0023349287016886,0.020767748166191,0.027467092100057,0.010086805710854,0.018954538915381,0.018814443045542,0.026207465783383,0.013340206239854,0.0053898813145476,0.033604586862379,0.028654126867798,0.011739772428927,1,0.015956852896466,0.019767931773396,0.023564380039032,0.02569862129566,0.021652589051816,0.012257849956083,0.0084541781450339,0.018118718956708,0.010579997588308,0.03132488135923,0.030816401563371,0.012735190980961,0.019965352213626,0.015378236246582,0.0070915851003341,0.017558879140287,0.017571233543281,0.0058033277988415,0.0011137049670087,0.011996420090777,0.008623393689035,0.011661238613049,0.029755513691668,0.011928996137225,0.025797031378482,0.0083107306190275,0.020571768186547,0.0061115977681635,0.0096865345931482,0.010989418956915,0.032766367739325,0.0036984717454838,0.0084442850447438,0.014146969761979,0.0086872883439729,0.016185465829273,0.0084002786373855,0.018230111100258,0.019132922513553,0.030698043718894
